"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","BL2-A","BL3-A","BL3-H","BL3-W","Event","VL1-A","VL1-H","VL1-W","VL3-A","VL3-H","VL3-W","Time"
2.57071e+06,2.49693e+06,34,3.14395e+06,3.03892e+06,59,-13334,2895,0,-5683,-13857,0,0,394,-2166,2068,0,-564,1877,0,0
2.61181e+06,2.38098e+06,30,4.55977e+06,4.55989e+06,51,-846,6139,0,714,3556,1064,0,396,3380,3698,0,2428,2594,0,0
3.74943e+06,3.35235e+06,43,4.89642e+06,4.36384e+06,74,5162,7150,0,4544,729,200,0,397,1760,3729,0,187,1110,0,0
3.33209e+06,3.14347e+06,39,4.33183e+06,4.15542e+06,69,7145,7099,0,3786,-231,25,0,399,786,2867,0,3546,1776,0,0
2.35554e+06,2.23004e+06,30,4.35271e+06,4.17624e+06,59,-1575,7369,0,-19,-188,16,0,400,3051,2145,0,2116,2570,0,0
2.65513e+06,2.52585e+06,31,3.19873e+06,3.31394e+06,47,-3464,10352,2,276,-313,0,0,401,4206,3132,0,297,1055,0,0
2.84504e+06,2.66832e+06,41,3.36157e+06,2.41074e+06,75,24005,12502,8,12171,-356,0,0,402,11700,6428,0,4373,1601,0,0
2.82464e+06,2.7131e+06,36,3.57851e+06,3.32338e+06,74,5953,11942,5,2726,-153,36,0,405,4637,2960,0,3015,2148,0,0
2.90984e+06,2.83268e+06,37,4.20243e+06,3.97577e+06,69,-3383,4826,0,-1312,-218,31,0,406,1266,1638,0,767,1640,0,0
3.06967e+06,2.94576e+06,38,2.92012e+06,2.89057e+06,58,-1450,6501,0,1824,-577,24,0,410,4812,3053,0,2256,1772,0,0
3.41542e+06,3.28307e+06,38,3.13395e+06,3.13738e+06,53,-3558,11124,8,2069,-6727,0,0,411,3233,2570,0,1107,1200,0,0
3.45907e+06,3.37014e+06,41,3.83193e+06,3.44746e+06,75,-5521,8712,0,3946,568,172,0,413,1048,2518,0,4376,3185,0,0
3.31632e+06,3.12506e+06,40,3.78302e+06,3.52292e+06,68,-2868,8382,0,2503,16665,3470,0,414,2775,2639,0,3583,2302,0,0
2.49959e+06,2.34688e+06,31,3.96836e+06,3.79252e+06,55,4633,8870,0,-2306,-59,32,0,418,3666,2423,0,1499,1739,0,0
3.2405e+06,2.99538e+06,39,4.17071e+06,4.1159e+06,62,11290,10798,6,2772,-546,0,0,420,6652,4079,0,3041,2649,0,0
3.56236e+06,3.37145e+06,41,3.07304e+06,2.75001e+06,74,11828,11226,7,3675,-14837,0,0,422,6590,3247,0,4716,2559,0,0
3.01202e+06,2.81259e+06,36,5.09158e+06,4.80722e+06,64,7356,11111,9,2618,-209,24,0,425,8360,3999,0,3991,2122,0,0
2.43659e+06,2.48943e+06,28,3.09003e+06,2.94112e+06,50,11012,12241,3,-53,14377,4393,0,429,5975,4335,0,3081,2966,0,0
2.87746e+06,2.71701e+06,38,3.54171e+06,3.25699e+06,73,4059,5840,0,960,5681,1236,0,431,8646,2751,0,1380,933,0,0
3.8447e+06,3.37135e+06,43,5.23078e+06,4.57596e+06,74,-4577,10403,3,-2114,-73,50,0,434,4739,3423,0,1903,2086,0,0
2.63108e+06,2.51085e+06,33,3.56082e+06,3.47533e+06,53,-124,8933,0,-2919,-237,29,0,435,2894,3103,0,2616,2534,0,0
2.69246e+06,2.55123e+06,35,3.07118e+06,2.85578e+06,63,-16009,6840,0,-2582,-169,29,0,437,-2152,3528,0,2130,1137,0,0
2.31496e+06,2.2577e+06,29,3.89503e+06,3.75141e+06,55,167,9068,0,1063,-155,46,0,438,2641,3814,0,1239,1449,0,0
2.44749e+06,2.40263e+06,34,2.21413e+06,2.29594e+06,48,-18399,2123,0,-1402,-122,36,0,439,-2178,1370,0,1428,1290,0,0
2.40108e+06,2.316e+06,31,4.05726e+06,4.14901e+06,51,2609,5020,0,1614,-71,30,0,440,-266,2493,0,1692,1728,0,0
3.08541e+06,2.9911e+06,37,2.81762e+06,2.60108e+06,64,-16679,3937,0,-3834,-56,59,0,441,-1106,1211,0,1660,1025,0,0
3.38036e+06,2.89045e+06,33,5.16046e+06,4.65116e+06,60,2858,7370,0,2862,-70,81,0,442,-608,1898,0,3610,3268,0,0
3.13888e+06,2.98845e+06,40,3.92727e+06,3.78852e+06,69,-5541,9159,0,-5384,-276,16,0,443,-862,1857,0,836,2831,0,0
3.20403e+06,3.06869e+06,29,3.82395e+06,3.57189e+06,50,3634,18017,12,-1605,-5471,0,0,447,-2519,1367,0,1723,1705,0,0
2.99138e+06,2.75017e+06,37,4.74733e+06,4.26594e+06,78,-13946,4349,0,-4785,-4142,0,0,449,-294,3066,0,656,1047,0,0
3.05326e+06,2.98e+06,37,3.73613e+06,3.65485e+06,61,-439,6862,0,3228,44,95,0,451,4222,4576,0,663,912,0,0
2.92909e+06,2.80294e+06,38,4.94734e+06,4.89192e+06,63,9693,9093,0,442,-234,0,0,452,9933,9276,0,10156,9969,0,0
3.3859e+06,3.14902e+06,43,3.74961e+06,3.47352e+06,75,-11404,6914,0,-3057,-316,30,0,458,-390,1677,0,335,1470,0,0
2.76888e+06,2.66658e+06,35,2.90574e+06,2.69297e+06,73,-8301,3704,0,4340,-193,62,0,463,2759,3568,0,494,662,0,0
2.98673e+06,2.79934e+06,33,3.4861e+06,3.19972e+06,58,-13751,6287,0,-1631,-285,0,0,465,9983,35400,6,4673,2512,0,0
2.48793e+06,2.41513e+06,32,3.10444e+06,3.01337e+06,54,-7402,5345,0,-4194,-666,0,0,466,-5917,0,0,-45,1029,0,0
3.15257e+06,2.85781e+06,38,5.45415e+06,4.95081e+06,68,-2952,9869,0,-7676,8965,2196,0,468,128,1157,0,2202,2101,0,0
2.37608e+06,2.26281e+06,29,4.42597e+06,4.19938e+06,55,-2881,5075,0,-3375,-174,8,0,469,2396,2788,0,3707,2021,0,0
3.01681e+06,2.8167e+06,36,4.67255e+06,3.98034e+06,66,20201,14693,27,4271,-164,12,0,470,15620,8104,0,4442,2531,0,0
2.73301e+06,2.51804e+06,33,3.55635e+06,3.17794e+06,67,-321,12385,6,650,-72,65,0,471,6508,3503,0,1265,1664,0,0
3.37366e+06,3.13188e+06,40,3.89706e+06,3.68035e+06,68,8529,11009,4,-574,36691,7682,0,480,-3805,1175,0,3251,2579,0,0
3.20795e+06,2.9589e+06,39,3.23339e+06,2.90517e+06,60,3234,11654,5,-5451,350,133,0,485,2605,2520,0,2737,1692,0,0
2.30342e+06,2.22816e+06,30,1.81482e+06,1.77212e+06,54,5705,7629,0,-319,-260,0,0,486,1210,1882,0,44,865,0,1.03409
2.88315e+06,2.73112e+06,38,3.19941e+06,2.96927e+06,65,778,6030,0,-1855,-122,12,0,490,146,1972,0,1669,868,0,1.03409
2.72379e+06,2.68145e+06,28,3.38034e+06,3.25253e+06,49,-6050,3219,0,265,-47,74,0,493,5881,3887,0,2237,1885,0,1.03409
2.3882e+06,2.32458e+06,32,2.84433e+06,2.81711e+06,53,7562,11246,10,-3338,-24092,0,0,496,3897,3034,0,2772,3061,0,1.03409
3.41258e+06,3.11251e+06,38,5.05005e+06,4.56988e+06,73,-2815,6017,0,4093,-20220,0,0,497,2998,2304,0,3218,3217,0,1.03409
2.83128e+06,2.69893e+06,38,3.92046e+06,4.01545e+06,54,2801,13905,7,-1353,-7351,0,0,498,2774,2334,0,2653,1525,0,1.03409
3.61931e+06,3.31127e+06,42,4.78578e+06,4.42611e+06,73,-1745,6532,0,-4928,-1798,0,0,499,4284,3390,0,1626,1890,0,1.03409
2.70852e+06,2.68448e+06,29,3.18351e+06,2.92956e+06,61,-120,7142,0,1488,-1126,0,0,500,2250,2789,0,2359,2214,0,1.03409
4.03214e+06,3.70113e+06,45,4.44196e+06,3.99117e+06,74,8833,6539,0,4101,35739,7207,0,501,-3144,2231,0,6047,2859,0,1.03409
2.87323e+06,2.75583e+06,37,3.56525e+06,3.63326e+06,55,-5245,7449,0,2729,3051,715,0,503,2076,1966,0,686,1594,0,1.03409
2.53289e+06,2.45274e+06,33,3.82492e+06,3.4591e+06,67,-6873,3113,0,-2280,-250,4,0,504,646,2766,0,304,1767,0,1.03409
3.29874e+06,3.15162e+06,40,4.16858e+06,4.1162e+06,64,11512,7547,0,5257,-187,14,0,507,8395,5197,0,3948,1624,0,1.03409
3.7645e+06,3.56423e+06,33,3.79138e+06,3.28929e+06,60,13034,10421,4,2138,-999,0,0,511,8473,5006,0,3093,2359,0,1.03409
2.72989e+06,2.59972e+06,39,5.1749e+06,5.046e+06,63,2223,8410,0,-2778,-362,0,0,512,1704,2281,0,1880,1664,0,1.03409
3.46928e+06,3.16707e+06,45,4.38634e+06,4.15405e+06,69,-5822,8443,0,1790,39148,7952,0,513,-8811,192,0,-969,726,0,1.03409
2.55246e+06,2.48987e+06,34,2.28055e+06,2.14489e+06,61,5805,9647,0,7728,6921,1497,0,516,6208,3413,0,574,1035,0,1.03409
3.75759e+06,3.56256e+06,35,3.42571e+06,3.03477e+06,60,-4107,10044,1,18,3111,825,0,518,4644,3195,0,1093,1772,0,1.03409
2.81007e+06,2.71335e+06,40,2.95275e+06,2.75636e+06,74,4217,9283,0,13,2066,478,0,519,4026,1974,0,1533,1160,0,1.03409
2.93963e+06,2.66316e+06,41,4.71061e+06,4.45251e+06,72,-3829,9400,0,692,1265,289,0,520,804,1766,0,2413,1598,0,1.03409
2.95102e+06,2.79815e+06,40,4.1589e+06,3.99722e+06,63,9736,11721,6,6543,830,220,0,521,7487,3614,0,1710,1518,0,1.03409
2.54681e+06,2.39511e+06,39,4.80204e+06,4.68563e+06,66,9178,19079,14,3617,62,68,0,522,14017,7977,0,4609,3060,0,1.03409
3.11814e+06,2.78927e+06,37,3.81681e+06,3.37749e+06,67,-3958,8531,0,837,-119,44,0,523,2245,3690,0,3194,2719,0,1.03409
3.1467e+06,2.98543e+06,40,3.38744e+06,3.35029e+06,63,3213,12643,4,610,-255,9,0,524,4044,2287,0,709,1972,0,1.03409
3.31832e+06,2.91766e+06,34,4.12432e+06,3.83619e+06,62,5779,9707,0,-1078,-346,0,0,527,3631,2888,0,3115,2307,0,1.03409
3.52514e+06,3.21026e+06,31,4.82112e+06,8.2254e+06,56,-4200,5665,0,2287,-115,26,0,528,8301,5478,0,141,2338,0,1.03409
3.33505e+06,3.08484e+06,42,3.30365e+06,2.92301e+06,68,-10997,8931,0,3817,-224,0,0,529,2730,3350,0,3222,2905,0,1.03409
3.25475e+06,2.97039e+06,37,5.38142e+06,8.334e+06,63,-1372,9110,0,1395,-181,0,0,530,2975,3551,0,3938,3483,0,1.03409
2.43886e+06,2.37575e+06,33,3.50112e+06,3.5373e+06,53,-2313,4297,0,1023,-928,0,0,531,-4196,1176,0,1985,2034,0,1.03409
3.27885e+06,3.18231e+06,36,4.11004e+06,4.13235e+06,60,-6687,11317,6,-3289,-870,0,0,532,5080,2470,0,2168,2361,0,1.03409
2.89895e+06,2.77448e+06,36,3.36552e+06,3.20741e+06,64,11,9506,0,-2570,-37406,0,0,534,5590,2979,0,-342,1186,0,1.03409
2.98986e+06,2.7906e+06,38,4.30458e+06,4.10884e+06,63,-7514,8179,0,180,-7228,0,0,536,265,2958,0,2238,2691,0,1.03409
2.02639e+06,1.99007e+06,29,3.84326e+06,3.7364e+06,50,-2537,4530,0,144,23003,7153,0,538,-2969,779,0,1288,2114,0,1.03409
2.06364e+06,2.06161e+06,26,3.45057e+06,3.30298e+06,52,27997,38404,20,15938,23506,7174,0,539,6972,4679,0,4383,3077,0,1.03409
2.80137e+06,2.52944e+06,33,2.76097e+06,2.4207e+06,69,-506,12496,6,-533,-23,66,0,543,-2809,1723,0,-348,1290,0,1.03409
2.59971e+06,2.55007e+06,35,2.17627e+06,2.19848e+06,69,-12345,2313,0,-622,-322,0,0,544,758,1596,0,737,1816,0,1.03409
2.20825e+06,2.14449e+06,29,2.89559e+06,2.91591e+06,54,8338,9774,0,-5097,-277,0,0,545,-294,1723,0,985,1665,0,1.03409
3.85839e+06,3.52205e+06,40,4.41731e+06,4.19703e+06,58,-195,6989,0,-795,-200,26,0,547,-1785,2514,0,3071,1107,0,1.03409
3.11254e+06,2.85792e+06,40,4.85899e+06,4.57494e+06,62,-8591,6704,0,-1008,-101,28,0,548,1572,3541,0,2298,1461,0,1.03409
2.4628e+06,2.40911e+06,36,1.83231e+06,1.61237e+06,67,-1125,7501,0,1149,-96,38,0,549,-271,1422,0,689,1624,0,1.03409
2.92744e+06,2.82821e+06,35,3.08619e+06,2.96125e+06,56,-23320,955,0,-680,-23760,0,0,552,-1859,1496,0,3289,1891,0,1.03409
2.89217e+06,2.8311e+06,36,2.70579e+06,2.51431e+06,76,-11787,5668,0,-3567,-11538,0,0,554,-1314,1693,0,825,1212,0,1.03409
2.76159e+06,2.66308e+06,39,3.2573e+06,2.85062e+06,70,-13466,1948,0,722,-2060,0,0,555,-278,3104,0,1182,1437,0,1.03409
2.74209e+06,2.60043e+06,34,3.34127e+06,3.28774e+06,55,-1375,7613,0,955,-58,30,0,557,1731,3262,0,1565,2582,0,1.03409
2.69882e+06,2.39948e+06,48,3.47198e+06,2.71619e+06,72,20025,12516,7,13848,13400,4158,0,563,20737,12726,8,6767,7146,0,1.03409
2.33121e+06,2.25272e+06,29,4.15574e+06,3.97145e+06,59,-5007,8401,0,-1282,7984,2046,0,564,-1420,1988,0,1085,1958,0,1.03409
3.84629e+06,3.51685e+06,42,5.57913e+06,5.19839e+06,69,1825,15730,12,-2994,459,154,0,565,6472,6393,0,1610,1227,0,1.03409
2.91908e+06,2.76198e+06,36,4.44099e+06,4.27563e+06,68,-10417,1091,0,-2767,-48,68,0,566,-4751,823,0,-718,817,0,1.03409
2.63406e+06,2.55822e+06,35,3.58916e+06,3.4258e+06,71,4505,12718,5,-1389,-89,25,0,570,4058,2862,0,2128,2193,0,1.03409
2.67193e+06,2.63882e+06,36,3.54867e+06,3.41003e+06,67,-23417,2469,0,-988,-25885,0,0,572,2978,3488,0,5875,3375,0,1.03409
3.37239e+06,3.10358e+06,40,3.80129e+06,3.64272e+06,66,-5569,5278,0,-3447,1161,290,0,575,2071,3509,0,2539,1503,0,1.03409
2.72995e+06,2.69066e+06,35,2.73144e+06,2.57646e+06,61,-4507,3698,0,-5236,497,163,0,576,2108,2620,0,1080,2414,0,1.03409
3.39457e+06,3.24757e+06,40,4.42246e+06,4.24685e+06,65,-10074,8714,0,1279,-282,61,0,577,985,3092,0,1505,1282,0,1.03409
2.74751e+06,2.69876e+06,37,2.2676e+06,2.23618e+06,62,-8903,7190,0,6097,-71,70,0,579,4790,3367,0,2786,2107,0,1.03409
3.2217e+06,2.99305e+06,37,3.50181e+06,3.29125e+06,65,1690,6324,0,-4805,-386,0,0,580,3396,2275,0,2202,2360,0,1.03409
2.55961e+06,2.52761e+06,36,3.60784e+06,3.42489e+06,68,8674,9245,0,6865,-18167,0,0,582,7785,4660,0,3577,1896,0,1.03409
2.79831e+06,2.98607e+06,26,4.68175e+06,4.38672e+06,57,48237,29663,40,21388,-8569,0,0,584,24826,9424,0,3508,2474,0,1.03409
3.98392e+06,3.3349e+06,43,5.14669e+06,4.72092e+06,61,1899,15624,12,2587,292,114,0,586,4306,5323,0,3710,3427,0,1.03409
2.56297e+06,2.50513e+06,34,4.17428e+06,4.04538e+06,67,10994,11546,13,745,37272,7933,0,587,-2362,2371,0,1509,2440,0,1.03409
4.22219e+06,3.76261e+06,45,4.11675e+06,3.74464e+06,67,20905,11424,16,10746,22054,4540,0,588,13710,4432,0,5548,4357,0,1.03409
2.45347e+06,2.41237e+06,33,3.40865e+06,3.42869e+06,53,-5495,9714,0,-2070,-110,70,0,591,-2413,2040,0,1289,2201,0,1.03409
2.6068e+06,2.55004e+06,35,2.91187e+06,2.95287e+06,60,6736,11334,5,-2509,-254,26,0,592,-1883,1616,0,-846,700,0,1.03409
2.47114e+06,2.46314e+06,35,4.57688e+06,4.28809e+06,64,-10606,4072,0,-1356,-106,37,0,593,-1057,2117,0,5432,2398,0,1.03409
2.46094e+06,2.40413e+06,33,3.64376e+06,3.4622e+06,61,-9347,7219,0,-307,-1,73,0,594,-3076,936,0,1348,1078,0,1.03409
2.66219e+06,2.58644e+06,35,2.15068e+06,2.14314e+06,52,-764,7394,0,-3958,-439,0,0,598,-12,1922,0,-291,1302,0,1.03409
2.31754e+06,2.22253e+06,30,4.2326e+06,4.12273e+06,61,3337,11850,6,37,612,218,0,603,2749,2513,0,2189,2088,0,1.03409
2.7891e+06,2.70068e+06,36,3.46197e+06,3.13731e+06,67,-1782,6627,0,2316,-167,41,0,604,3315,2724,0,1457,2314,0,1.03409
2.70723e+06,2.68335e+06,37,2.94621e+06,2.86805e+06,61,3170,12226,8,-5154,-244,0,0,606,252,3639,0,2233,2416,0,1.03409
2.56848e+06,2.53092e+06,36,4.1368e+06,4.07661e+06,57,-3884,6213,0,-2404,-260,6,0,607,882,1471,0,919,1006,0,1.03409
2.93661e+06,2.80336e+06,38,3.85603e+06,3.59355e+06,72,4197,4970,0,1743,-316,0,0,608,2770,2791,0,3662,2702,0,1.03409
2.83562e+06,2.73978e+06,35,3.38713e+06,3.30827e+06,65,1354,7816,0,-2481,-21289,0,0,611,-2629,2348,0,389,1678,0,1.03409
2.41002e+06,2.29158e+06,30,4.50226e+06,4.5863e+06,49,-1414,5036,0,-4662,1474,487,0,612,10532,9651,0,2359,1831,0,1.03409
2.89588e+06,2.83346e+06,37,3.58272e+06,3.21762e+06,67,493,6384,0,208,-111,59,0,613,4912,3766,0,1038,1474,0,1.03409
2.5127e+06,2.56264e+06,26,3.8623e+06,3.74922e+06,49,14448,9031,0,5624,-189,0,0,618,9699,5409,0,6768,6276,0,1.03409
2.67822e+06,2.59256e+06,35,3.33312e+06,3.21505e+06,65,4349,7021,0,5984,-174,39,0,622,3523,2165,0,835,2507,0,1.03409
3.25229e+06,2.97264e+06,37,5.3392e+06,4.97026e+06,61,995,8783,0,-3902,-4266,0,0,624,1602,3485,0,3753,3750,0,1.03409
3.4052e+06,3.2175e+06,40,5.77844e+06,5.31315e+06,70,-10615,13675,6,1284,13337,2798,0,625,-4538,1701,0,977,2072,0,1.03409
2.21104e+06,2.17131e+06,29,3.69641e+06,3.5408e+06,52,-7422,4161,0,-2704,6641,1730,0,626,412,2794,0,1196,2764,0,1.03409
2.60666e+06,2.55556e+06,36,2.99357e+06,2.96055e+06,61,-14765,1666,0,-2353,148,75,0,628,40,2174,0,145,1797,0,1.03409
3.7541e+06,3.4701e+06,30,3.63459e+06,3.48609e+06,52,-5049,10527,3,4421,-230,0,0,630,3484,4385,0,1873,1854,0,1.03409
2.55341e+06,2.54039e+06,34,4.36303e+06,4.22863e+06,65,8381,8075,0,2622,-209,20,0,631,3207,1403,0,3832,3271,0,1.03409
2.85176e+06,2.67693e+06,35,4.59606e+06,4.24748e+06,60,522,13937,8,3034,-99,53,0,632,13835,6558,0,-298,1726,0,1.03409
3.21654e+06,2.92097e+06,31,4.9226e+06,8.32669e+06,57,-6461,3834,0,2575,-67,103,0,633,4108,3145,0,4453,2333,0,1.03409
2.46975e+06,2.40024e+06,35,3.88762e+06,3.8113e+06,63,693,5511,0,1245,-23,46,0,634,4298,2232,0,1821,2214,0,1.03409
2.25223e+06,2.21899e+06,26,2.91532e+06,2.74967e+06,52,26543,18445,21,16718,-129,55,0,635,11737,9392,0,17640,17827,13,1.03409
2.62533e+06,2.40921e+06,33,4.0198e+06,3.88738e+06,59,1944,11563,7,4216,-142,60,0,636,1389,3068,0,2062,2238,0,1.03409
2.51002e+06,2.43968e+06,34,4.36906e+06,4.1073e+06,64,5572,11839,7,686,-3013,0,0,640,2188,3307,0,3526,1564,0,1.03409
3.48467e+06,3.14142e+06,39,5.44118e+06,5.20934e+06,65,7605,17954,25,-1169,-249,0,0,641,6238,4091,0,-20,1386,0,1.03409
2.88988e+06,2.90334e+06,31,2.9749e+06,2.89388e+06,62,-3089,11058,4,5200,8650,2218,0,645,112,1713,0,3127,1599,0,1.03409
2.46714e+06,2.4015e+06,36,2.65212e+06,2.51529e+06,54,1123,8371,0,1101,4113,914,0,647,-613,1593,0,727,1237,0,1.03409
2.61713e+06,2.56833e+06,36,3.28385e+06,3.21818e+06,60,-1679,8931,0,1000,97,75,0,649,3844,2690,0,-883,781,0,1.03409
2.91058e+06,2.7842e+06,37,4.0459e+06,3.91281e+06,70,-2797,8948,0,-2072,-304,3,0,650,362,2065,0,2105,3192,0,1.03409
2.93344e+06,2.67136e+06,33,5.03773e+06,4.79916e+06,66,-13743,7634,0,-3695,-213,8,0,651,4790,4301,0,2852,3151,0,1.03409
3.31658e+06,3.05268e+06,41,4.02778e+06,3.66843e+06,73,-680,9548,0,259,-220,39,0,654,1123,2172,0,194,1538,0,1.03409
3.37893e+06,3.14123e+06,38,5.61668e+06,5.09628e+06,75,-10568,11473,7,7007,-97,56,0,656,4357,3121,0,3208,2168,0,1.03409
2.53956e+06,2.4071e+06,33,3.54074e+06,3.54057e+06,50,2789,8729,0,4233,-200,0,0,659,2350,2612,0,1727,2133,0,1.03409
3.13781e+06,2.97004e+06,40,3.41111e+06,3.21696e+06,56,8891,8809,0,6837,-406,22,0,660,7360,3177,0,4120,3259,0,1.03409
3.41481e+06,3.3141e+06,39,3.36844e+06,3.20855e+06,71,16211,11233,5,5197,-34727,0,0,663,9545,3770,0,3710,3116,0,1.03409
2.23527e+06,2.12933e+06,30,4.31194e+06,4.09405e+06,57,9729,9569,0,1462,-4577,0,0,665,1955,2661,0,1555,1507,0,1.03409
2.37989e+06,2.32393e+06,34,3.32382e+06,3.35239e+06,57,651,10716,3,-4348,2248,543,0,671,5000,3026,0,728,1621,0,1.03409
2.80513e+06,2.69096e+06,37,3.15935e+06,2.91956e+06,59,3341,12756,5,-4490,-32,87,0,674,4409,3636,0,946,1590,0,1.03409
3.24348e+06,3.15699e+06,37,3.32387e+06,2.89692e+06,73,7801,12317,10,-5173,-123,63,0,675,359,1683,0,1073,1210,0,1.03409
2.45783e+06,2.34053e+06,28,2.80335e+06,2.67038e+06,48,-8884,8574,0,-1973,-152,0,0,676,4392,3007,0,2078,2546,0,1.03409
2.20724e+06,2.17274e+06,29,2.5243e+06,2.39232e+06,57,-12964,5113,0,1841,-107,14,0,677,2029,3309,0,2242,1544,0,1.03409
2.59658e+06,2.29402e+06,33,3.65176e+06,3.39802e+06,69,-20087,3075,0,-3305,-161,0,0,678,-4016,2304,0,3043,2869,0,1.03409
2.98232e+06,2.71164e+06,39,3.74859e+06,3.54188e+06,59,-10636,12180,6,-3101,-375,0,0,679,-1526,1399,0,304,2071,0,1.03409
2.88208e+06,2.79598e+06,28,3.57047e+06,3.58971e+06,46,-15821,1326,0,-3829,-95,61,0,681,-1924,838,0,1730,1955,0,1.03409
2.72471e+06,2.65339e+06,37,2.66125e+06,2.61494e+06,67,-2889,7176,0,-952,-234,17,0,682,-5219,986,0,2536,1650,0,1.03409
2.99692e+06,2.88621e+06,37,3.1883e+06,3.10395e+06,62,-17761,7584,0,-5117,-253,29,0,683,-6107,1023,0,-1873,1638,0,1.03409
2.53415e+06,2.54483e+06,30,2.43546e+06,2.48143e+06,49,7703,9140,0,-365,-294,0,0,684,4143,3227,0,2656,2129,0,1.03409
2.99009e+06,2.84926e+06,37,2.73139e+06,2.53586e+06,69,-8562,4747,0,-7587,-245,66,0,685,12159,13753,10,2029,2512,0,1.03409
3.40597e+06,3.29881e+06,41,3.94681e+06,3.85709e+06,66,-10941,6060,0,-5827,-192,0,0,686,-7152,1058,0,-674,1884,0,1.03409
3.79071e+06,3.52808e+06,44,5.90216e+06,5.64288e+06,67,-20527,2828,0,-4654,-134,40,0,687,2196,2515,0,1161,2935,0,1.03409
3.45711e+06,3.17852e+06,40,4.24267e+06,4.06793e+06,72,-10399,8691,0,-5105,-58,51,0,690,-3738,1286,0,1803,1352,0,1.03409
2.85271e+06,2.74904e+06,37,2.89481e+06,2.6398e+06,76,-2339,9598,0,-3535,-100,35,0,691,-3344,2207,0,-830,897,0,1.03409
2.25191e+06,2.16342e+06,30,3.52897e+06,3.47117e+06,56,-7137,6141,0,-3735,-299,0,0,692,-3595,1186,0,963,1642,0,1.03409
3.19907e+06,2.98706e+06,31,5.61793e+06,5.47554e+06,51,-6910,10115,2,2927,-28420,0,0,694,7576,3811,0,4108,2243,0,1.03409
3.26257e+06,2.91057e+06,38,4.54727e+06,4.13871e+06,64,-9309,11677,6,-3762,-22250,0,0,695,1315,2355,0,2317,2424,0,1.03409
3.84645e+06,3.55716e+06,43,4.53362e+06,4.13495e+06,79,-1281,10669,4,12039,4256,934,0,699,8879,6007,0,4692,4825,0,1.03409
4.06594e+06,3.35144e+06,41,5.56982e+06,4.78643e+06,70,1082,10063,2,252,-80,39,0,703,2324,3814,0,4096,3749,0,1.03409
3.45064e+06,2.80506e+06,56,3.93525e+06,3.67451e+06,68,-1346,11445,6,3288,-250,83,0,705,8123,4528,0,977,3234,0,1.03409
3.01033e+06,2.94022e+06,37,2.56124e+06,2.55187e+06,52,-17155,6067,0,2743,-202,25,0,706,1812,2306,0,3380,2179,0,1.03409
3.7386e+06,3.45777e+06,40,4.92095e+06,8.15435e+06,78,9430,16238,14,9677,37804,7978,0,710,15356,18333,14,20297,17092,14,1.03409
2.40762e+06,2.29482e+06,30,2.2642e+06,2.26675e+06,50,-3910,12205,5,906,5351,1394,0,711,1642,3450,0,960,2507,0,1.03409
2.94366e+06,2.72993e+06,36,4.04101e+06,3.80856e+06,64,6367,8611,0,1401,556,200,0,713,-622,2386,0,2729,2224,0,1.03409
3.22209e+06,3.00022e+06,38,4.69829e+06,4.35865e+06,68,7649,14059,10,5270,-290,0,0,714,7452,6937,0,944,1607,0,1.03409
3.89163e+06,3.31128e+06,45,5.64334e+06,8.28001e+06,65,11552,17788,35,7515,-194,29,0,718,23619,14533,15,4258,2905,0,1.03409
2.97555e+06,2.77565e+06,39,3.86168e+06,3.53375e+06,74,8448,8210,0,3770,-6,95,0,721,9443,5648,0,104,1301,0,1.03409
2.5915e+06,2.51606e+06,35,4.87874e+06,4.84184e+06,62,13518,12764,7,7818,-66,47,0,723,8490,5019,0,2044,2613,0,1.03409
3.05994e+06,2.91965e+06,39,3.80598e+06,3.39048e+06,74,26045,12591,21,10468,-132,50,0,724,23258,11227,7,4493,2132,0,1.03409
2.51988e+06,2.40763e+06,35,4.42451e+06,4.54008e+06,50,13274,10242,3,-322,-95,7,0,725,2590,2585,0,1153,924,0,1.03409
2.5273e+06,2.50668e+06,28,3.45788e+06,3.27842e+06,48,9226,9053,0,-84,-60,53,0,726,5917,3992,0,2415,1247,0,1.03409
3.39646e+06,3.23725e+06,40,4.94011e+06,4.27969e+06,76,-12449,3811,0,2846,-18903,0,0,728,-1641,2060,0,10,1020,0,1.03409
2.6786e+06,2.34291e+06,31,3.67533e+06,3.22047e+06,58,-4323,5577,0,-4153,-150,17,0,733,868,1841,0,4094,3285,0,1.03409
2.57018e+06,2.49562e+06,35,3.82537e+06,3.53815e+06,62,-3049,14261,8,-5817,-248,0,0,735,-519,1884,0,1684,1472,0,1.03409
2.48793e+06,2.43069e+06,34,2.73572e+06,2.64261e+06,65,-8063,5732,0,-2361,-231,29,0,736,-4015,1378,0,1538,2084,0,1.03409
2.75445e+06,2.65545e+06,35,4.51062e+06,4.16585e+06,65,-3623,7198,0,-7139,-281,0,0,738,1324,2415,0,2879,1468,0,1.03409
3.73354e+06,3.42547e+06,43,3.2989e+06,3.0127e+06,59,17663,13644,11,4785,-145,31,0,739,2461,2745,0,1610,1499,0,1.03409
2.94278e+06,2.7927e+06,38,3.61445e+06,3.31277e+06,59,5790,11759,7,2712,-78,53,0,740,7906,7110,0,2807,2414,0,1.03409
