"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","BL2-A","BL3-A","BL3-H","BL3-W","Event","VL1-A","VL1-H","VL1-W","VL3-A","VL3-H","VL3-W","Time"
2.49306e+06,2.36581e+06,33,2.06837e+06,2.14468e+06,47,-7729,8011,0,2001,20962,5211,0,30706,146092,120496,30,14977,10562,5,63.0795
2.01145e+06,1.98635e+06,30,2.10402e+06,2.08057e+06,51,5057,17456,11,2776,2844,792,0,30708,31444,24487,18,4630,4354,0,63.0795
2.4293e+06,2.29923e+06,31,4.0311e+06,3.68597e+06,57,17421,24270,15,2106,-204,22,0,30747,28726,21950,18,11693,8569,0,63.0795
3.4045e+06,3.15163e+06,41,3.77514e+06,7.98651e+06,66,41954,46564,24,30686,-14295,0,0,30806,234097,205433,34,66953,61062,23,64.1136
3.75419e+06,3.50782e+06,38,4.95765e+06,8.19049e+06,71,70755,80897,25,41971,-218,1,0,30814,117309,110218,26,40165,34384,21,64.1136
2.77396e+06,2.59141e+06,35,5.01187e+06,4.3579e+06,61,37350,29015,26,31486,28904,7079,0,30823,34872,23793,22,38708,34405,20,64.1136
3.53051e+06,3.35907e+06,40,4.96519e+06,4.37503e+06,71,6399,17259,12,5123,-45,96,0,30844,32305,25972,19,9609,9131,0,64.1136
2.48932e+06,2.41134e+06,36,2.76809e+06,2.54406e+06,66,18236,15112,14,6479,1452,410,0,30898,41983,32153,19,18291,14521,12,64.1136
2.43885e+06,2.25795e+06,36,2.51081e+06,2.42196e+06,69,3343,13394,7,5429,-273,21,0,31074,96420,80518,27,7127,5895,0,64.1136
4.25494e+06,3.66988e+06,49,5.58518e+06,8.37465e+06,71,15361,26101,23,3745,2459,584,0,31101,104654,88108,28,57985,47815,24,64.1136
2.83218e+06,2.63858e+06,37,3.29162e+06,2.937e+06,60,18396,19576,21,7227,-161,58,0,31136,33028,26598,18,8500,9676,0,64.1136
3.42712e+06,2.95103e+06,35,5.4146e+06,8.35233e+06,58,288085,295878,33,123027,41,99,0,31173,66049,51132,25,29021,23809,18,64.1136
3.73789e+06,3.39968e+06,46,3.7551e+06,3.11244e+06,74,14363,22827,20,11041,-39449,0,0,31177,68576,37972,39,15596,12864,9,64.1136
2.94701e+06,2.74718e+06,39,3.98858e+06,3.48507e+06,82,3326,7852,0,6598,34202,7161,0,31182,48302,39896,24,10332,8890,0,64.1136
3.90429e+06,3.35195e+06,40,5.78477e+06,8.36624e+06,68,13325,27220,22,6470,-34829,0,0,31189,27309,13578,12,8105,7935,0,64.1136
3.29013e+06,3.0798e+06,35,5.26636e+06,4.75331e+06,65,19609,16373,21,6186,-84,62,0,31292,30415,24291,19,13904,9943,0,65.1477
3.0798e+06,2.76671e+06,39,4.26875e+06,8.33361e+06,66,72312,76810,23,39915,-110,56,0,31301,821083,720553,60,107230,96725,25,65.1477
3.16909e+06,3.01173e+06,40,5.06483e+06,8.30977e+06,75,13428,18203,15,13782,-116,46,0,31363,55431,46214,23,29766,26107,17,65.1477
3.29279e+06,3.14401e+06,40,2.42917e+06,2.04322e+06,74,4565,8408,0,7434,2146,511,0,31369,39125,31301,20,5580,4833,0,65.1477
2.44779e+06,2.39223e+06,30,2.34809e+06,2.33749e+06,52,577,6233,0,-2496,-249,0,0,31400,85315,78174,24,9019,8007,0,65.1477
2.83937e+06,2.78588e+06,37,4.43016e+06,3.8829e+06,73,21120,27796,19,15211,-317,46,0,31407,119076,95134,29,44833,37105,23,65.1477
3.05417e+06,2.89223e+06,38,5.04978e+06,8.15623e+06,68,-3761,12986,10,6056,-58,90,0,31431,35908,36191,19,29357,26345,17,65.1477
2.95536e+06,2.73917e+06,37,4.41882e+06,8.22541e+06,60,23827,25320,22,23871,-274,0,0,31478,163701,151321,26,59651,54296,22,65.1477
3.63891e+06,3.51528e+06,40,4.3489e+06,4.01253e+06,79,12155,10164,1,6440,-343,0,0,31503,30655,22221,18,9583,9518,0,65.1477
3.25649e+06,3.09441e+06,39,3.83329e+06,3.20944e+06,79,12681,10625,6,3198,-158,58,0,31536,26698,19234,15,6763,6013,0,65.1477
2.84178e+06,2.66646e+06,35,3.9191e+06,3.25828e+06,61,19688,23214,26,-967,-158,37,0,31565,37448,25735,22,4275,5290,0,65.1477
2.69641e+06,2.45173e+06,35,4.33269e+06,3.47852e+06,62,1323,16301,19,11236,-31,126,0,31571,54732,34000,29,10026,7872,0,65.1477
2.77074e+06,2.68049e+06,33,4.49459e+06,3.88564e+06,70,16197,16151,19,10360,-180,0,0,31582,37807,30474,19,13208,12457,8,65.1477
2.97316e+06,2.67812e+06,39,3.98398e+06,3.32803e+06,66,109473,104318,38,58063,-257,0,0,31584,36337,25537,21,38342,32301,20,65.1477
3.89898e+06,2.98857e+06,40,5.63195e+06,8.25769e+06,64,66091,58956,40,34166,-138,64,0,31587,237345,218936,35,59156,52971,22,65.1477
4.04832e+06,3.38674e+06,41,5.50102e+06,5.1043e+06,64,-5670,11217,4,4082,-19317,0,0,31608,60154,58257,22,8156,7017,0,65.1477
3.45421e+06,3.18408e+06,42,5.54122e+06,8.38339e+06,70,52975,59123,24,33456,-124,61,0,31668,254761,229288,40,55355,49246,23,65.1477
2.8308e+06,2.79309e+06,36,2.9608e+06,2.98056e+06,53,16625,16443,12,2869,-98,29,0,31718,28842,20391,19,3611,3312,0,66.1818
4.02951e+06,3.6416e+06,44,5.12875e+06,8.13201e+06,78,106857,104833,30,45089,2,51,0,31740,119610,104401,27,36271,32254,19,66.1818
2.21102e+06,2.25638e+06,27,2.29464e+06,2.16196e+06,49,1085,13107,3,-74,-79,47,0,31952,31160,23834,19,10119,8305,0,66.1818
4.15543e+06,3.57652e+06,45,4.43731e+06,8.11216e+06,67,39840,50810,27,40571,34026,8048,0,32050,487230,413166,51,126143,105006,29,66.1818
2.03153e+06,1.87912e+06,28,3.90567e+06,3.37938e+06,59,12659,18645,11,2438,-4161,0,0,32061,29150,21772,20,8289,8083,0,66.1818
2.03726e+06,2.01461e+06,29,3.82512e+06,3.59637e+06,57,37732,48841,22,25840,22182,6069,0,32072,353061,334314,44,49590,48931,20,66.1818
3.15742e+06,2.93046e+06,33,4.50933e+06,8.12749e+06,64,29553,26031,21,20957,-297,13,0,32077,27233,21642,16,29969,27717,18,66.1818
3.61473e+06,3.3617e+06,41,4.18338e+06,8.2408e+06,70,92777,108650,30,55694,-263,10,0,32089,325317,289009,42,47592,43494,22,66.1818
2.30595e+06,2.30843e+06,27,1.91487e+06,1.93921e+06,40,-1958,6299,0,2351,-193,0,0,32306,95376,83293,26,8239,5611,0,67.2159
2.83999e+06,2.73696e+06,37,3.44437e+06,3.19567e+06,67,1860,11499,4,-3183,363,187,0,32328,39825,34073,20,15985,14246,11,67.2159
2.4856e+06,2.26759e+06,30,4.19332e+06,3.78134e+06,55,19192,30132,27,11937,-200,38,0,32394,79815,51523,35,17285,10984,8,67.2159
3.94317e+06,3.71656e+06,41,4.73327e+06,8.19906e+06,70,40767,51209,20,35892,-113,54,0,32470,267121,225169,39,83924,73930,25,67.2159
2.19717e+06,2.2531e+06,25,3.08914e+06,3.0351e+06,49,2469,9728,0,6675,22917,7087,0,32505,40041,34795,20,15858,14294,11,67.2159
3.41311e+06,3.11147e+06,37,5.4953e+06,4.98755e+06,66,24372,37066,27,10179,-5303,0,0,32519,54230,42638,29,19062,15251,14,67.2159
3.08943e+06,2.84422e+06,34,4.63552e+06,8.08992e+06,64,97726,94356,29,49418,-21,106,0,32528,1.30934e+06,1.11446e+06,64,103999,89210,27,67.2159
1.8739e+06,1.80055e+06,26,2.32699e+06,2.17781e+06,57,13450,14197,10,1103,-8345,0,0,32536,58174,52926,23,5087,4434,0,67.2159
3.4594e+06,3.23105e+06,40,4.70072e+06,4.1189e+06,71,9500,10840,5,3043,-164,23,0,32546,32016,24460,18,8657,6572,0,67.2159
4.02241e+06,3.6867e+06,43,4.32483e+06,8.24959e+06,71,22533,14016,17,11229,-7002,0,0,32552,35692,27691,19,23547,20710,16,67.2159
2.88593e+06,2.49262e+06,32,5.32644e+06,8.24645e+06,57,30805,22050,36,17813,-406,0,0,32576,101826,73466,30,56421,45771,25,67.2159
2.76681e+06,2.71377e+06,35,3.14489e+06,2.73929e+06,77,5762,14772,11,-434,33712,7118,0,32592,27239,26862,18,10843,8565,0,67.2159
1.93489e+06,1.88327e+06,27,3.07555e+06,3.09797e+06,52,187362,212085,27,87323,2903,916,0,32610,2.05307e+06,1.94408e+06,54,118167,110725,25,68.25
2.0595e+06,2.01601e+06,29,2.47601e+06,2.17314e+06,59,4549,10865,7,6397,-577,0,0,32668,29654,27330,17,11875,11960,8,68.25
2.16479e+06,2.06069e+06,27,3.50034e+06,2.91507e+06,54,13793,15056,27,4155,-6579,0,0,32685,50302,33990,27,8287,6193,0,68.25
2.19228e+06,2.1334e+06,32,3.83256e+06,3.60403e+06,60,15221,15451,9,26,-255,11,0,32698,30417,23861,17,10505,9945,0,68.25
3.01069e+06,2.91307e+06,37,3.20587e+06,3.09577e+06,66,11731,10367,3,1685,-178,27,0,32717,70448,60935,23,5912,4855,0,68.25
3.01239e+06,2.8732e+06,30,3.76894e+06,8.00588e+06,53,14572,26228,15,13934,-148,0,0,32759,106375,96353,26,55156,47972,23,68.25
1.92184e+06,1.85833e+06,28,2.23444e+06,1.97976e+06,54,118416,117964,36,47821,-225,0,0,32773,91390,74374,27,8765,6061,0,68.25
3.63586e+06,3.32097e+06,41,3.87561e+06,8.00307e+06,72,21591,22531,20,6167,-9300,0,0,32783,44715,43321,21,31649,26448,19,68.25
4.29665e+06,3.87416e+06,44,5.62818e+06,4.30223e+06,76,26531,23809,38,11288,236,90,0,32805,26772,15065,18,7281,4633,0,68.25
3.19489e+06,2.94149e+06,39,3.15844e+06,3.00583e+06,65,12996,18036,16,1403,-4724,0,0,32882,1.49349e+06,1.46052e+06,60,70617,67932,22,68.25
2.40325e+06,2.21964e+06,31,3.64101e+06,3.30744e+06,61,-477,11929,8,967,-252,36,0,32887,33578,27583,19,13910,10602,6,68.25
1.77658e+06,1.76088e+06,25,2.57843e+06,2.43174e+06,53,16834,17089,16,9786,-65,42,0,32904,40695,38703,20,7717,7834,0,68.25
2.65338e+06,2.63861e+06,36,2.43676e+06,2.25933e+06,66,7220,12195,6,-532,-155,39,0,32921,34076,25303,19,1228,1954,0,68.25
3.61846e+06,3.16167e+06,38,4.3401e+06,8.12219e+06,67,175937,185165,32,92026,-166,29,0,32955,431331,369615,55,50868,43929,22,68.25
2.54752e+06,2.58928e+06,28,2.37613e+06,2.24891e+06,54,2699,6792,0,-2564,601,240,0,32995,33552,27591,19,14275,13269,10,68.25
2.72529e+06,2.70246e+06,37,2.64811e+06,2.48696e+06,66,10665,10875,4,5444,-796,0,0,33010,44585,34479,21,3427,3297,0,68.25
2.6228e+06,2.5506e+06,35,2.38083e+06,2.20928e+06,68,-10582,5652,0,1038,31045,6619,0,33039,29405,27190,17,13427,11707,7,68.25
2.06757e+06,2.07413e+06,30,3.55996e+06,3.51346e+06,51,129931,165937,31,74081,156,82,0,33044,713071,697402,49,48867,45622,21,68.25
3.01104e+06,2.9557e+06,33,3.36677e+06,3.28372e+06,59,-3277,12111,12,238,-176,18,0,33081,40564,35951,22,5149,3931,0,68.25
2.88038e+06,2.74452e+06,39,3.11927e+06,2.93447e+06,76,6116,12902,15,5533,-6929,0,0,33126,33975,24698,18,8599,7686,0,69.2841
2.62185e+06,2.44869e+06,32,5.04727e+06,8.20507e+06,61,25129,42580,22,19820,22117,5492,0,33127,130411,116917,26,58751,57757,21,69.2841
2.79143e+06,2.86204e+06,26,3.55127e+06,3.18368e+06,53,49330,25884,46,20218,-103,36,0,33151,45217,23387,24,11152,7744,0,69.2841
3.4098e+06,3.16874e+06,40,4.82756e+06,4.20368e+06,64,17679,15551,25,2404,-36034,0,0,33160,61662,40698,27,23708,16804,15,69.2841
3.1944e+06,2.96457e+06,39,3.78311e+06,3.41767e+06,65,-4362,9150,0,-101,-196,29,0,33231,36568,32973,19,10704,8888,0,69.2841
2.40231e+06,2.34738e+06,34,4.05158e+06,4.10316e+06,61,150140,175975,25,77953,-183,44,0,33254,1.24018e+06,1.18423e+06,58,78183,73640,23,69.2841
3.44488e+06,2.97741e+06,39,4.3601e+06,8.06508e+06,64,84227,81422,42,56769,-58,81,0,33278,75432,52491,31,59760,51369,23,69.2841
2.18891e+06,2.23437e+06,26,3.02841e+06,2.9576e+06,50,2957,10971,5,823,26449,8094,0,33319,32352,33768,18,13895,12981,10,69.2841
2.24928e+06,2.19504e+06,30,2.23783e+06,2.1812e+06,57,-17816,3902,0,-135,-81,52,0,33378,28840,29248,17,4001,3847,0,69.2841
2.9269e+06,2.30599e+06,49,5.03514e+06,3.115e+06,74,169697,115108,51,86886,25565,5072,0,33396,121820,50316,52,52598,24421,43,69.2841
3.58337e+06,3.09066e+06,41,4.81356e+06,4.08873e+06,65,7096,22273,14,29740,14819,3613,0,33451,44024,36409,23,40404,35639,20,69.2841
3.6854e+06,2.78751e+06,46,5.52096e+06,8.26649e+06,71,41974,29959,42,33473,-99,34,0,33458,63515,45057,33,43030,30255,24,69.2841
2.58778e+06,2.56599e+06,34,2.78803e+06,2.66198e+06,66,-18553,12652,6,-3440,11295,2443,0,33534,35121,31765,19,4030,3031,0,69.2841
1.95941e+06,1.96644e+06,28,2.25459e+06,2.10459e+06,59,-6935,6540,0,-4472,-238,24,0,33555,32577,29920,19,2600,2798,0,69.2841
4.31546e+06,3.77588e+06,48,5.35516e+06,8.22157e+06,64,100389,108793,27,62966,-166,46,0,33585,653503,547927,60,68519,59634,25,69.2841
2.26798e+06,2.21053e+06,34,1.95354e+06,2.0061e+06,46,6747,6839,0,4099,-16,82,0,33593,70508,60337,24,4705,4139,0,69.2841
2.14869e+06,2.07611e+06,29,2.49335e+06,2.16582e+06,60,-5024,8084,0,2726,15429,3914,0,33602,37837,30907,22,5077,4745,0,70.3182
4.07376e+06,3.41625e+06,41,4.73892e+06,8.11436e+06,65,115497,122150,42,78810,-172,6,0,33605,48258,37340,24,70155,54991,26,70.3182
3.92837e+06,3.26098e+06,44,5.4468e+06,8.25372e+06,67,163639,138668,46,84546,-43,32,0,33613,1.54508e+06,1.23615e+06,71,122254,97106,30,70.3182
2.9504e+06,2.82363e+06,37,2.76319e+06,2.60909e+06,63,-6162,3724,0,2902,-80,81,0,33635,87273,73878,27,5331,3599,0,70.3182
3.87967e+06,3.46035e+06,44,4.41977e+06,8.26669e+06,78,106432,107124,39,53763,-36000,0,0,33680,611285,524159,57,89768,78097,25,70.3182
2.61799e+06,2.48195e+06,36,3.06848e+06,2.78494e+06,68,12300,10760,6,5715,-151,66,0,33692,49894,41390,22,17316,17109,13,70.3182
4.04001e+06,3.45128e+06,44,5.14236e+06,8.2968e+06,64,40987,47350,32,40441,-145,46,0,33759,628728,536555,58,102107,89473,26,70.3182
3.25876e+06,3.02416e+06,33,5.0282e+06,8.22766e+06,65,38377,43514,23,44403,-141,38,0,33817,270151,233928,42,89603,74627,26,70.3182
2.6461e+06,2.5155e+06,35,4.89909e+06,4.44606e+06,69,10188,13982,4,6231,-87,61,0,33822,35507,30275,19,17406,15402,12,70.3182
2.89794e+06,2.78813e+06,37,2.45033e+06,2.12583e+06,72,-5707,5025,0,850,2518,637,0,33834,74371,57638,27,6165,4974,0,70.3182
3.26259e+06,3.02454e+06,39,3.49084e+06,3.05716e+06,61,11196,16991,21,6886,-215,45,0,33839,32969,22252,23,9672,9095,0,70.3182
3.89555e+06,3.61738e+06,44,5.78647e+06,8.35636e+06,76,19771,15821,13,11981,195,81,0,33888,74599,69184,25,44840,38303,21,70.3182
3.5942e+06,3.33868e+06,39,3.42002e+06,7.95549e+06,71,52197,58794,31,31629,-186,41,0,33892,218425,197277,35,80223,70448,24,70.3182
3.52201e+06,3.17935e+06,40,4.58995e+06,3.73181e+06,67,11322,14497,12,8256,2154,575,0,33895,33558,25303,20,9860,8117,0,70.3182
3.21395e+06,2.95011e+06,37,5.46666e+06,8.12451e+06,68,24127,24412,19,12145,-28468,0,0,33932,42515,23596,24,13730,9839,0,70.3182
3.69578e+06,3.23577e+06,42,3.55039e+06,3.22441e+06,73,1284,9050,0,4805,-97,77,0,33980,27484,18879,16,1996,2524,0,70.3182
3.54609e+06,3.44516e+06,29,3.86834e+06,8.16279e+06,53,728,14227,11,6368,-164,64,0,34039,66484,53954,24,36850,30520,21,70.3182
3.97602e+06,3.57385e+06,44,4.37334e+06,8.2051e+06,76,82865,107623,24,46736,-179,24,0,34047,324175,284422,44,43656,36544,21,70.3182
2.56975e+06,2.49596e+06,34,1.87612e+06,1.70818e+06,70,-8350,6145,0,-3102,-15737,0,0,34065,91635,77828,26,8206,6880,0,71.3523
3.13464e+06,2.98195e+06,38,2.5323e+06,2.30809e+06,69,15624,13648,9,-1081,51,91,0,34161,92480,73722,27,4528,5603,0,71.3523
3.46379e+06,2.81835e+06,41,5.69743e+06,8.14373e+06,67,220958,201326,48,122113,34872,8024,0,34225,1.55059e+06,1.23192e+06,64,111246,87410,30,71.3523
2.20657e+06,2.17853e+06,32,4.11567e+06,4.20271e+06,56,1810,6535,0,-110,-72,36,0,34247,32266,33902,17,19271,16534,14,71.3523
2.521e+06,2.44946e+06,34,2.08671e+06,2.10108e+06,58,-42,9884,0,3234,1052,254,0,34260,93493,79399,26,4802,4473,0,71.3523
2.58646e+06,2.55058e+06,36,2.06449e+06,1.98954e+06,61,10849,11797,9,3176,-6300,0,0,34418,69840,57967,24,6077,4721,0,71.3523
2.35917e+06,2.24253e+06,31,2.90094e+06,2.55744e+06,59,-19611,4934,0,-2347,1359,368,0,34422,36726,28172,19,12998,11965,8,71.3523
2.93126e+06,2.61116e+06,35,2.5042e+06,2.25029e+06,67,11664,25400,16,4936,10446,2495,0,34489,42395,33494,20,4476,5473,0,71.3523
2.61076e+06,2.53421e+06,35,1.9962e+06,2.00592e+06,55,14371,12097,10,4123,-252,0,0,34520,40805,34099,20,11078,11918,7,71.3523
2.89134e+06,2.8089e+06,36,2.66845e+06,2.44426e+06,70,-3095,15076,12,3302,-201,21,0,34549,71209,57725,26,8434,5902,0,71.3523
4.27211e+06,3.87941e+06,47,4.70159e+06,8.18106e+06,68,11194,16088,9,9581,19,79,0,34573,51165,38157,23,24645,22008,15,72.3864
2.7136e+06,2.54878e+06,32,5.06483e+06,8.14768e+06,60,86764,108482,29,52743,-140,8,0,34595,217577,201212,34,63519,60765,23,72.3864
2.65172e+06,2.64141e+06,31,2.28125e+06,1.95913e+06,65,-6432,7327,0,1088,9554,2402,0,34615,70714,61260,24,4872,5281,0,72.3864
2.04055e+06,2.0537e+06,28,1.97228e+06,1.90551e+06,54,20025,15221,17,9728,-253,0,0,34619,37993,31282,19,8228,5458,0,72.3864
2.24183e+06,2.24332e+06,33,1.88406e+06,1.70893e+06,67,914,10738,6,5749,28388,6109,0,34649,30535,22390,18,5247,5045,0,72.3864
3.16522e+06,2.96355e+06,38,4.87444e+06,8.37649e+06,72,33449,47004,25,44022,-61,47,0,34673,199316,176343,34,96043,85668,25,72.3864
3.11585e+06,2.87861e+06,38,5.33698e+06,8.28997e+06,66,53491,64329,27,34280,-154,71,0,34786,245564,223872,33,57199,52388,22,72.3864
3.91698e+06,3.54157e+06,43,4.63248e+06,8.20479e+06,69,42775,35355,30,18839,-5860,0,0,34792,64641,51399,25,37054,34092,19,72.3864
4.10168e+06,3.45995e+06,42,5.52e+06,8.3724e+06,71,105543,112788,35,64980,-4380,0,0,34840,1.0195e+06,822314,63,101991,85800,27,72.3864
3.76419e+06,3.43802e+06,41,3.82077e+06,8.00502e+06,70,245236,270256,30,125175,312,113,0,34891,1.64872e+06,1.45858e+06,68,109878,95920,26,72.3864
3.67123e+06,3.42938e+06,41,4.54443e+06,4.17869e+06,79,12747,17783,11,12378,-113,9,0,34917,37500,28737,17,13200,12430,8,72.3864
2.95275e+06,2.83787e+06,37,2.75409e+06,2.55998e+06,74,9936,20153,20,5166,-171,32,0,34932,55943,45270,24,7260,5017,0,72.3864
4.09237e+06,3.81684e+06,43,4.1036e+06,3.64979e+06,72,8604,14447,18,2576,-229,12,0,34946,27336,20077,17,8443,7143,0,72.3864
2.27138e+06,2.20477e+06,29,2.83782e+06,2.6469e+06,60,3687,13491,10,-5211,-59,25,0,34947,28062,22894,17,9254,8243,0,72.3864
3.49529e+06,3.20688e+06,41,4.64773e+06,3.99043e+06,72,7670,13188,15,10430,3,64,0,34958,36583,27240,19,9315,7866,0,72.3864
2.59839e+06,2.45077e+06,31,4.19091e+06,3.96783e+06,58,5380,16870,13,3443,-22003,0,0,34973,27962,25065,18,9735,8310,0,72.3864
3.28048e+06,3.09022e+06,41,4.259e+06,3.86674e+06,78,47913,18538,49,22152,-127,97,0,34990,45146,28179,23,14843,11079,6,72.3864
3.98449e+06,3.30371e+06,43,5.45804e+06,8.27753e+06,68,207010,222419,38,105779,-204,18,0,34992,2.15644e+06,1.82844e+06,71,161699,132450,30,72.3864
4.13307e+06,3.75888e+06,43,4.45006e+06,8.26701e+06,67,306298,331823,39,162861,-174,23,0,35013,4.35671e+06,3.78997e+06,78,275213,239809,41,73.4205
2.0127e+06,2.02936e+06,32,3.65332e+06,3.76009e+06,59,-13266,8112,0,122,-210,10,0,35016,69565,66846,22,16420,14915,11,73.4205
2.72476e+06,2.5961e+06,30,4.31131e+06,3.75403e+06,59,7262,15704,12,11874,947,352,0,35055,36976,25967,20,8565,7659,0,73.4205
2.3616e+06,2.31912e+06,31,4.60704e+06,4.29989e+06,66,-2555,10827,4,1302,-13951,0,0,35096,33568,32062,20,12305,11866,8,73.4205
2.67289e+06,2.59707e+06,37,4.27845e+06,3.96918e+06,72,18584,19006,23,2235,19765,4177,0,35117,27274,20849,17,9293,8457,0,73.4205
2.12031e+06,2.05463e+06,26,2.23555e+06,2.14256e+06,50,3777,12532,8,6422,-178,22,0,35132,34020,28328,19,6620,5607,0,73.4205
3.06193e+06,2.8846e+06,39,4.69776e+06,8.25596e+06,76,-541,16077,18,16130,-121,57,0,35154,59765,57931,23,37733,35240,20,73.4205
2.0341e+06,2.1003e+06,25,2.64347e+06,2.62093e+06,49,5604,9131,0,6397,9,58,0,35178,52630,46800,21,20209,19093,14,73.4205
4.24903e+06,3.74026e+06,46,4.86484e+06,8.13603e+06,66,28737,25363,25,27608,-159,33,0,35232,148918,115034,32,70094,59634,24,73.4205
3.63279e+06,3.191e+06,42,2.97501e+06,2.83897e+06,60,1757,15583,14,-3434,-484,0,0,35273,29198,25604,18,4273,4558,0,73.4205
2.42196e+06,2.36023e+06,34,3.60041e+06,3.57095e+06,50,408226,496153,36,178051,10161,2615,0,35350,2.41569e+06,2.36579e+06,53,138945,133082,25,73.4205
3.58744e+06,3.34752e+06,40,3.87647e+06,7.95387e+06,71,47240,49687,22,41618,-542,0,0,35379,179959,160474,31,79490,69769,25,73.4205
3.75324e+06,3.40581e+06,44,5.11733e+06,8.26181e+06,70,179398,171546,46,85811,-292,18,0,35416,304791,273241,43,71973,64353,23,73.4205
3.62081e+06,3.52883e+06,29,5.50028e+06,8.36764e+06,53,103893,115544,26,62728,-17486,0,0,35435,255843,229429,39,56772,50575,23,74.4545
2.46566e+06,2.43989e+06,29,2.92484e+06,2.63911e+06,58,5065,8588,0,1674,1824,610,0,35445,36326,31885,18,9494,8825,0,74.4545
3.97701e+06,3.54211e+06,43,5.13814e+06,8.38528e+06,69,1.91988e+06,2.0072e+06,47,790364,-363,0,0,35521,34228,23510,21,61754,52089,25,74.4545
2.59163e+06,2.53456e+06,37,2.66251e+06,2.32007e+06,68,4855,9578,0,165,-33463,0,0,35554,32403,26360,18,10618,9959,0,74.4545
3.11287e+06,2.77302e+06,35,2.73575e+06,2.62742e+06,59,9417,11189,5,6900,6605,1621,0,35618,27454,19716,17,5573,3886,0,74.4545
2.69706e+06,1.7337e+06,38,3.46616e+06,2.9966e+06,63,31008,26038,17,13537,-14624,0,0,35650,93679,55383,34,25611,22475,17,74.4545
2.21434e+06,2.11848e+06,29,2.14353e+06,1.88709e+06,49,2529,6037,0,1522,-52,45,0,35655,46246,41070,21,18689,16631,14,74.4545
3.06868e+06,2.88428e+06,41,2.96532e+06,2.53089e+06,74,10104,12035,13,1828,-256,4,0,35657,45636,34403,23,16139,13260,11,74.4545
2.48484e+06,2.42456e+06,34,2.10213e+06,2.09805e+06,56,10092,13777,7,12443,393,120,0,35697,82092,67617,25,5971,4291,0,74.4545
2.86604e+06,2.7628e+06,37,2.11526e+06,1.94364e+06,70,20387,17966,15,24423,-14604,0,0,35728,27823,27031,17,35407,33105,18,74.4545
3.21422e+06,2.9826e+06,39,3.4393e+06,3.14186e+06,77,1215,9105,0,2032,-120,100,0,35751,41116,32863,23,15861,14160,11,74.4545
2.45674e+06,2.46364e+06,30,3.28822e+06,2.9977e+06,65,-6011,5607,0,-1005,-14494,0,0,35795,30894,31870,20,12926,12346,8,74.4545
4.09865e+06,3.42752e+06,44,5.31882e+06,8.26881e+06,68,123169,129954,39,72263,-181,43,0,35803,755407,586268,63,81300,65461,27,74.4545
2.01009e+06,1.87557e+06,29,3.23735e+06,2.65814e+06,58,16433,18192,17,10883,-24696,0,0,35866,56739,48290,23,24013,21738,17,74.4545
3.0857e+06,2.89751e+06,34,5.16363e+06,8.18951e+06,59,10971,21567,15,16867,-11834,0,0,35889,176775,161978,27,73855,66924,24,74.4545
2.40358e+06,2.28395e+06,31,2.27552e+06,2.12126e+06,52,-2078,11935,7,3099,-7828,0,0,35917,66967,54237,24,7541,5709,0,74.4545
3.6716e+06,3.31374e+06,42,5.01449e+06,4.45209e+06,75,-1987,8930,0,3872,-314,0,0,35941,38156,27707,20,14112,10439,4,75.4886
3.37898e+06,3.12593e+06,40,4.84147e+06,8.08435e+06,75,25210,24507,19,31372,-234,8,0,35962,138770,119012,28,73302,67522,24,75.4886
2.66082e+06,2.41159e+06,30,2.9083e+06,2.57506e+06,58,-8678,9675,0,-548,519,226,0,35981,59998,52280,23,27876,22484,17,75.4886
2.39372e+06,2.34199e+06,35,2.39298e+06,2.36143e+06,51,4534,7626,0,-2346,-4182,0,0,36001,29197,22530,18,6366,6154,0,75.4886
1.93872e+06,1.89363e+06,26,2.05514e+06,1.96774e+06,54,2715,6777,0,4142,-134,0,0,36011,34634,29532,19,3646,2445,0,75.4886
3.60708e+06,3.0946e+06,35,5.06518e+06,4.36231e+06,64,20911,18822,17,14576,-230,23,0,36013,28667,16771,14,7496,7066,0,75.4886
4.23199e+06,3.80562e+06,45,4.2973e+06,8.11083e+06,75,11899,21700,14,12335,-110,45,0,36042,56821,48047,22,34464,29158,19,75.4886
2.91664e+06,2.79223e+06,36,4.08444e+06,4.04582e+06,55,8556,6078,0,-1342,32926,7159,0,36048,42435,34502,22,15412,14334,10,75.4886
2.45938e+06,2.36534e+06,34,2.6482e+06,2.36853e+06,76,-4388,9827,0,5600,-294,0,0,36061,62741,57923,24,6441,5209,0,75.4886
2.79201e+06,2.67082e+06,35,3.74766e+06,8.07787e+06,64,47994,61232,27,35514,901,258,0,36086,100431,90297,25,54329,49070,21,75.4886
2.83437e+06,2.61974e+06,34,4.00138e+06,3.63061e+06,61,14105,16482,14,4715,-825,0,0,36093,33443,23654,17,6565,7177,0,75.4886
2.75168e+06,2.39095e+06,35,3.37519e+06,2.98108e+06,68,581,10828,1,-779,-609,0,0,36108,36213,28633,19,5722,4648,0,75.4886
3.44599e+06,3.16001e+06,42,4.37688e+06,3.93176e+06,75,12197,14549,19,7008,3865,865,0,36114,76682,62185,25,26942,25233,17,75.4886
